KetQuaHocTapKey,SinhVienKey,KhoaKey,NganhKey,LopKey,MonHocKey,HocKyKey,GiangVienKey,DiemChuyenCan,DiemGiuaKy,DiemCuoiKy,DiemTongKet,DiemHe4,DiemChu,KetQua,SoTinChiDangKy,SoTinChiDat,SoTinChiKhongDat,LanHoc
33725,1829,2,6,26,130,5,14,7.4,8.0,6.9,7.2,3.0,B,Đạt,3,3,0,1
33726,1829,2,6,26,131,5,17,5.9,4.9,5.3,5.3,1.0,D,Đạt,3,3,0,1
33727,1829,2,6,26,132,5,16,2.4,2.8,1.4,1.8,0.0,F,Không đạt,3,0,3,1
33728,1829,2,6,26,133,5,19,9.3,9.2,7.6,8.1,3.0,B,Đạt,2,2,0,1
33729,1829,2,6,26,134,6,22,7.3,8.0,7.5,7.5,3.0,B,Đạt,3,3,0,1
33730,1829,2,6,26,135,6,14,8.1,8.1,7.9,8.0,3.0,B,Đạt,3,3,0,1
33731,1829,2,6,26,136,6,23,5.4,6.1,4.4,4.8,1.0,D,Đạt,3,3,0,1
33732,1829,2,6,26,137,6,22,2.1,1.8,2.6,2.6,0.0,F,Không đạt,2,0,2,1
33733,1829,2,6,26,138,7,15,7.9,7.4,6.2,6.6,2.0,C,Đạt,3,3,0,1
33734,1829,2,6,26,139,7,21,6.9,7.6,8.1,7.8,3.0,B,Đạt,3,3,0,1
33735,1829,2,6,26,97,7,22,7.3,8.1,6.6,7.0,3.0,B,Đạt,3,3,0,1
33736,1829,2,6,26,140,7,23,8.0,10.0,6.5,7.4,3.0,B,Đạt,2,2,0,1
33737,1829,2,6,26,101,8,21,8.7,10.0,7.7,8.2,3.0,B,Đạt,3,3,0,1
33738,1829,2,6,26,141,8,19,8.8,8.4,8.3,8.3,3.0,B,Đạt,3,3,0,1
33739,1829,2,6,26,142,8,17,7.9,5.3,7.0,6.8,2.0,C,Đạt,3,3,0,1
33740,1829,2,6,26,103,8,24,8.1,8.9,6.8,7.3,3.0,B,Đạt,2,2,0,1
33741,1830,2,6,26,126,3,13,7.9,8.8,7.0,7.5,3.0,B,Đạt,3,3,0,1
33742,1830,2,6,26,127,3,16,9.4,6.6,7.5,7.5,3.0,B,Đạt,3,3,0,1
33743,1830,2,6,26,128,3,17,7.4,7.5,8.5,8.2,3.0,B,Đạt,3,3,0,1
33744,1830,2,6,26,4,3,16,8.8,9.3,7.9,8.3,3.0,B,Đạt,2,2,0,1
33745,1830,2,6,26,129,4,20,8.7,8.5,7.5,7.8,3.0,B,Đạt,3,3,0,1
33746,1830,2,6,26,84,4,23,8.4,7.9,7.4,7.6,3.0,B,Đạt,3,3,0,1
33747,1830,2,6,26,85,4,18,6.9,7.9,6.8,7.0,3.0,B,Đạt,3,3,0,1
33748,1830,2,6,26,89,4,15,3.8,3.8,4.7,4.4,1.0,D,Đạt,3,3,0,1
33749,1830,2,6,26,130,5,17,5.8,3.4,4.6,4.5,1.0,D,Đạt,3,3,0,1
33750,1830,2,6,26,131,5,21,7.0,6.8,6.7,6.8,2.0,C,Đạt,3,3,0,1
33751,1830,2,6,26,132,5,18,8.4,9.5,8.5,8.7,4.0,A,Đạt,3,3,0,1
33752,1830,2,6,26,133,5,17,8.2,6.4,6.6,6.7,2.0,C,Đạt,2,2,0,1
33753,1830,2,6,26,134,6,14,7.6,8.2,7.6,7.7,3.0,B,Đạt,3,3,0,1
33754,1830,2,6,26,135,6,14,7.5,8.4,7.2,7.5,3.0,B,Đạt,3,3,0,1
33755,1830,2,6,26,136,6,17,7.6,6.8,4.9,5.5,2.0,C,Đạt,3,3,0,1
33756,1830,2,6,26,137,6,18,7.3,7.8,6.0,6.5,2.0,C,Đạt,2,2,0,1
33757,1830,2,6,26,138,7,20,7.6,8.0,7.5,7.6,3.0,B,Đạt,3,3,0,1
33758,1830,2,6,26,139,7,16,7.8,8.3,7.6,7.8,3.0,B,Đạt,3,3,0,1
33759,1830,2,6,26,97,7,17,6.5,7.3,6.5,6.6,2.0,C,Đạt,3,3,0,1
33760,1830,2,6,26,140,7,22,3.3,3.3,3.3,3.3,0.0,F,Không đạt,2,0,2,1
33761,1830,2,6,26,101,8,23,0.8,1.4,1.8,1.6,0.0,F,Không đạt,3,0,3,1
33762,1830,2,6,26,141,8,21,7.9,7.7,6.6,7.0,3.0,B,Đạt,3,3,0,1
33763,1830,2,6,26,142,8,23,8.2,6.3,7.7,7.5,3.0,B,Đạt,3,3,0,1
33764,1830,2,6,26,103,8,13,7.9,7.7,8.3,8.2,3.0,B,Đạt,2,2,0,1
33765,1831,2,6,26,126,3,22,5.1,2.4,3.0,3.1,0.0,F,Không đạt,3,0,3,1
33766,1831,2,6,26,127,3,14,10.0,9.5,8.5,8.9,4.0,A,Đạt,3,3,0,1
33767,1831,2,6,26,128,3,15,7.4,6.2,7.0,6.9,2.0,C,Đạt,3,3,0,1
33768,1831,2,6,26,4,3,21,7.8,8.4,6.8,7.2,3.0,B,Đạt,2,2,0,1
33769,1831,2,6,26,129,4,19,9.4,9.5,8.8,9.0,4.0,A,Đạt,3,3,0,1
33770,1831,2,6,26,84,4,15,8.9,7.7,7.6,7.7,3.0,B,Đạt,3,3,0,1
33771,1831,2,6,26,85,4,18,7.7,7.7,7.9,7.8,3.0,B,Đạt,3,3,0,1
33772,1831,2,6,26,89,4,24,8.4,5.7,7.0,6.9,2.0,C,Đạt,3,3,0,1
33773,1831,2,6,26,130,5,21,7.7,8.0,5.2,6.0,2.0,C,Đạt,3,3,0,1
33774,1831,2,6,26,131,5,17,3.5,2.5,2.4,2.5,0.0,F,Không đạt,3,0,3,1
33775,1831,2,6,26,132,5,24,7.4,5.8,7.1,6.9,2.0,C,Đạt,3,3,0,1
33776,1831,2,6,26,133,5,23,6.1,5.4,5.3,5.4,1.0,D,Đạt,2,2,0,1
33777,1831,2,6,26,134,6,20,8.4,6.9,7.4,7.4,3.0,B,Đạt,3,3,0,1
33778,1831,2,6,26,135,6,15,6.9,7.9,7.0,7.2,3.0,B,Đạt,3,3,0,1
33779,1831,2,6,26,136,6,15,8.6,7.3,8.0,7.9,3.0,B,Đạt,3,3,0,1
33780,1831,2,6,26,137,6,16,9.6,9.4,7.5,8.1,3.0,B,Đạt,2,2,0,1
33781,1831,2,6,26,138,7,16,6.0,6.9,7.1,7.0,3.0,B,Đạt,3,3,0,1
33782,1831,2,6,26,139,7,16,6.5,5.0,5.4,5.4,1.0,D,Đạt,3,3,0,1
33783,1831,2,6,26,97,7,13,5.9,7.9,5.2,5.8,2.0,C,Đạt,3,3,0,1
33784,1831,2,6,26,140,7,22,9.8,8.6,7.3,7.8,3.0,B,Đạt,2,2,0,1
33785,1831,2,6,26,101,8,16,6.2,7.1,6.3,6.5,2.0,C,Đạt,3,3,0,1
33786,1831,2,6,26,141,8,13,7.2,7.0,8.5,8.1,3.0,B,Đạt,3,3,0,1
33787,1831,2,6,26,142,8,16,6.2,5.6,4.9,5.2,1.0,D,Đạt,3,3,0,1
33788,1831,2,6,26,103,8,16,9.1,5.8,7.6,7.4,3.0,B,Đạt,2,2,0,1
33789,1832,2,6,26,126,3,15,8.2,7.9,7.5,7.6,3.0,B,Đạt,3,3,0,1
33790,1832,2,6,26,127,3,13,8.0,6.3,6.0,6.3,2.0,C,Đạt,3,3,0,1
33791,1832,2,6,26,128,3,20,7.6,6.7,7.6,7.4,3.0,B,Đạt,3,3,0,1
33792,1832,2,6,26,4,3,14,8.7,7.0,9.2,8.7,4.0,A,Đạt,2,2,0,1
33793,1832,2,6,26,129,4,18,7.5,6.6,6.3,6.5,2.0,C,Đạt,3,3,0,1
33794,1832,2,6,26,84,4,16,10.0,7.4,8.5,8.5,4.0,A,Đạt,3,3,0,1
33795,1832,2,6,26,85,4,16,8.5,6.2,7.5,7.4,3.0,B,Đạt,3,3,0,1
33796,1832,2,6,26,89,4,23,8.5,6.6,7.6,7.5,3.0,B,Đạt,3,3,0,1
33797,1832,2,6,26,130,5,16,9.9,5.5,8.5,8.1,3.0,B,Đạt,3,3,0,1
33798,1832,2,6,26,131,5,22,3.9,3.4,3.3,3.4,0.0,F,Không đạt,3,0,3,1
33799,1832,2,6,26,132,5,24,8.6,7.0,7.4,7.4,3.0,B,Đạt,3,3,0,1
33800,1832,2,6,26,133,5,16,7.0,8.0,6.9,7.1,3.0,B,Đạt,2,2,0,1
33801,1832,2,6,26,134,6,15,7.8,8.2,5.8,6.5,2.0,C,Đạt,3,3,0,1
33802,1832,2,6,26,135,6,24,2.0,2.2,3.5,3.1,0.0,F,Không đạt,3,0,3,1
33803,1832,2,6,26,136,6,13,7.8,7.9,5.7,6.3,2.0,C,Đạt,3,3,0,1
33804,1832,2,6,26,137,6,15,9.9,7.6,8.8,8.7,4.0,A,Đạt,2,2,0,1
33805,1832,2,6,26,138,7,21,8.3,7.4,7.9,7.8,3.0,B,Đạt,3,3,0,1
33806,1832,2,6,26,139,7,13,8.6,8.5,8.0,8.1,3.0,B,Đạt,3,3,0,1
33807,1832,2,6,26,97,7,21,6.9,6.2,7.7,7.3,3.0,B,Đạt,3,3,0,1
33808,1832,2,6,26,140,7,13,7.4,5.5,6.5,6.4,2.0,C,Đạt,2,2,0,1
33809,1832,2,6,26,101,8,15,6.5,6.2,6.2,6.2,2.0,C,Đạt,3,3,0,1
33810,1832,2,6,26,141,8,18,8.0,6.6,6.5,6.7,2.0,C,Đạt,3,3,0,1
33811,1832,2,6,26,142,8,24,8.7,6.8,7.5,7.5,3.0,B,Đạt,3,3,0,1
33812,1832,2,6,26,103,8,16,7.5,6.9,6.7,6.8,2.0,C,Đạt,2,2,0,1
33813,1833,2,6,26,126,3,18,9.1,8.1,8.4,8.4,3.0,B,Đạt,3,3,0,1
33814,1833,2,6,26,127,3,19,7.3,6.9,7.2,7.1,3.0,B,Đạt,3,3,0,1
33815,1833,2,6,26,128,3,22,9.0,8.9,7.7,8.1,3.0,B,Đạt,3,3,0,1
33816,1833,2,6,26,4,3,19,8.0,8.8,7.9,8.1,3.0,B,Đạt,2,2,0,1
33817,1833,2,6,26,129,4,21,7.9,7.8,6.6,7.0,3.0,B,Đạt,3,3,0,1
33818,1833,2,6,26,84,4,13,6.0,5.1,5.7,5.6,2.0,C,Đạt,3,3,0,1
33819,1833,2,6,26,85,4,23,8.5,7.1,7.5,7.5,3.0,B,Đạt,3,3,0,1
33820,1833,2,6,26,89,4,24,8.1,8.9,8.7,8.6,4.0,A,Đạt,3,3,0,1
33821,1833,2,6,26,130,5,19,9.3,7.0,8.0,7.9,3.0,B,Đạt,3,3,0,1
33822,1833,2,6,26,131,5,22,8.1,8.2,8.0,8.0,3.0,B,Đạt,3,3,0,1
33823,1833,2,6,26,132,5,15,9.2,7.3,7.7,7.8,3.0,B,Đạt,3,3,0,1
33824,1833,2,6,26,133,5,17,6.8,6.2,7.2,7.0,3.0,B,Đạt,2,2,0,1
33825,1833,2,6,26,134,6,24,9.8,9.2,8.1,8.5,4.0,A,Đạt,3,3,0,1
33826,1833,2,6,26,135,6,22,4.6,3.3,5.7,5.1,1.0,D,Đạt,3,3,0,1
33827,1833,2,6,26,136,6,16,7.5,6.6,7.5,7.3,3.0,B,Đạt,3,3,0,1
33828,1833,2,6,26,137,6,20,8.6,7.9,6.1,6.7,2.0,C,Đạt,2,2,0,1
33829,1833,2,6,26,138,7,24,7.3,5.2,6.6,6.4,2.0,C,Đạt,3,3,0,1
33830,1833,2,6,26,139,7,23,8.9,6.7,6.5,6.8,2.0,C,Đạt,3,3,0,1
33831,1833,2,6,26,97,7,18,5.3,7.6,5.7,6.1,2.0,C,Đạt,3,3,0,1
33832,1833,2,6,26,140,7,24,5.7,5.7,7.6,7.1,3.0,B,Đạt,2,2,0,1
33833,1833,2,6,26,101,8,23,9.2,7.9,7.9,8.0,3.0,B,Đạt,3,3,0,1
33834,1833,2,6,26,141,8,17,6.2,6.8,5.5,5.8,2.0,C,Đạt,3,3,0,1
33835,1833,2,6,26,142,8,22,10.0,7.4,8.4,8.3,3.0,B,Đạt,3,3,0,1
33836,1833,2,6,26,103,8,19,7.8,6.0,6.6,6.6,2.0,C,Đạt,2,2,0,1
33837,1834,2,6,26,126,3,13,8.7,7.5,8.6,8.4,3.0,B,Đạt,3,3,0,1
33838,1834,2,6,26,127,3,24,8.7,7.6,7.4,7.6,3.0,B,Đạt,3,3,0,1
33839,1834,2,6,26,128,3,21,5.7,6.4,5.6,5.8,2.0,C,Đạt,3,3,0,1
33840,1834,2,6,26,4,3,22,7.5,7.4,7.7,7.6,3.0,B,Đạt,2,2,0,1
33841,1834,2,6,26,129,4,20,9.4,9.4,8.4,8.7,4.0,A,Đạt,3,3,0,1
33842,1834,2,6,26,84,4,24,7.7,6.8,8.2,7.9,3.0,B,Đạt,3,3,0,1
33843,1834,2,6,26,85,4,21,7.5,7.7,6.8,7.0,3.0,B,Đạt,3,3,0,1
33844,1834,2,6,26,89,4,21,6.5,6.8,5.6,6.0,2.0,C,Đạt,3,3,0,1
33845,1834,2,6,26,130,5,17,8.4,6.7,5.4,5.9,2.0,C,Đạt,3,3,0,1
33846,1834,2,6,26,131,5,18,9.4,8.2,9.6,9.3,4.0,A,Đạt,3,3,0,1
33847,1834,2,6,26,132,5,16,9.4,9.2,8.3,8.6,4.0,A,Đạt,3,3,0,1
33848,1834,2,6,26,133,5,15,10.0,7.6,9.4,9.1,4.0,A,Đạt,2,2,0,1
33849,1834,2,6,26,134,6,13,9.9,10.0,10.0,10.0,4.0,A,Đạt,3,3,0,1
33850,1834,2,6,26,135,6,19,5.5,4.1,5.4,5.2,1.0,D,Đạt,3,3,0,1
33851,1834,2,6,26,136,6,15,6.9,9.0,6.6,7.1,3.0,B,Đạt,3,3,0,1
33852,1834,2,6,26,137,6,20,8.4,5.8,5.9,6.1,2.0,C,Đạt,2,2,0,1
33853,1834,2,6,26,138,7,19,8.5,10.0,8.4,8.8,4.0,A,Đạt,3,3,0,1
33854,1834,2,6,26,139,7,14,8.4,8.1,7.8,7.9,3.0,B,Đạt,3,3,0,1
33855,1834,2,6,26,97,7,21,7.8,9.4,7.2,7.7,3.0,B,Đạt,3,3,0,1
33856,1834,2,6,26,140,7,20,7.4,7.4,7.3,7.4,3.0,B,Đạt,2,2,0,1
33857,1834,2,6,26,101,8,17,7.2,8.6,6.7,7.1,3.0,B,Đạt,3,3,0,1
33858,1834,2,6,26,141,8,22,8.6,6.3,6.8,6.9,2.0,C,Đạt,3,3,0,1
33859,1834,2,6,26,142,8,15,5.0,6.5,5.6,5.7,2.0,C,Đạt,3,3,0,1
33860,1834,2,6,26,103,8,14,6.6,6.6,6.0,6.2,2.0,C,Đạt,2,2,0,1
33861,1835,2,6,26,126,3,21,6.5,5.7,7.3,6.9,2.0,C,Đạt,3,3,0,1
33862,1835,2,6,26,127,3,18,4.1,3.9,3.0,3.3,0.0,F,Không đạt,3,0,3,1
33863,1835,2,6,26,128,3,17,7.7,7.2,6.8,6.9,2.0,C,Đạt,3,3,0,1
33864,1835,2,6,26,4,3,22,7.0,7.3,5.9,6.3,2.0,C,Đạt,2,2,0,1
33865,1835,2,6,26,129,4,23,6.9,6.3,6.4,6.5,2.0,C,Đạt,3,3,0,1
33866,1835,2,6,26,84,4,13,8.4,7.0,7.6,7.6,3.0,B,Đạt,3,3,0,1
33867,1835,2,6,26,85,4,15,8.1,8.4,7.2,7.5,3.0,B,Đạt,3,3,0,1
33868,1835,2,6,26,89,4,20,3.6,3.9,2.4,2.8,0.0,F,Không đạt,3,0,3,1
33869,1835,2,6,26,130,5,14,0.8,0.9,1.9,1.6,0.0,F,Không đạt,3,0,3,1
33870,1835,2,6,26,131,5,14,7.2,6.6,5.8,6.1,2.0,C,Đạt,3,3,0,1
33871,1835,2,6,26,132,5,18,8.9,7.2,7.6,7.7,3.0,B,Đạt,3,3,0,1
33872,1835,2,6,26,133,5,13,7.9,8.8,7.3,7.7,3.0,B,Đạt,2,2,0,1
33873,1835,2,6,26,134,6,22,8.2,7.9,8.4,8.2,3.0,B,Đạt,3,3,0,1
33874,1835,2,6,26,135,6,20,6.5,6.1,8.2,7.6,3.0,B,Đạt,3,3,0,1
33875,1835,2,6,26,136,6,14,7.3,9.2,8.4,8.5,4.0,A,Đạt,3,3,0,1
33876,1835,2,6,26,137,6,17,7.8,8.3,7.7,7.9,3.0,B,Đạt,2,2,0,1
33877,1835,2,6,26,138,7,14,7.1,7.3,6.4,6.6,2.0,C,Đạt,3,3,0,1
33878,1835,2,6,26,139,7,17,7.2,6.7,6.2,6.4,2.0,C,Đạt,3,3,0,1
33879,1835,2,6,26,97,7,24,7.5,5.3,6.8,6.6,2.0,C,Đạt,3,3,0,1
33880,1835,2,6,26,140,7,23,7.0,7.0,8.1,7.8,3.0,B,Đạt,2,2,0,1
33881,1835,2,6,26,101,8,14,8.1,5.4,8.2,7.6,3.0,B,Đạt,3,3,0,1
33882,1835,2,6,26,141,8,17,7.1,6.6,6.2,6.4,2.0,C,Đạt,3,3,0,1
33883,1835,2,6,26,142,8,16,8.1,5.5,6.0,6.1,2.0,C,Đạt,3,3,0,1
33884,1835,2,6,26,103,8,24,7.7,8.6,6.5,7.1,3.0,B,Đạt,2,2,0,1
33885,1836,2,6,26,126,3,22,7.2,8.0,7.7,7.7,3.0,B,Đạt,3,3,0,1
33886,1836,2,6,26,127,3,23,7.1,6.7,6.7,6.7,2.0,C,Đạt,3,3,0,1
33887,1836,2,6,26,128,3,14,6.0,3.2,5.6,5.2,1.0,D,Đạt,3,3,0,1
33888,1836,2,6,26,4,3,14,6.3,6.1,7.8,7.3,3.0,B,Đạt,2,2,0,1
33889,1836,2,6,26,129,4,13,8.8,10.0,8.8,9.0,4.0,A,Đạt,3,3,0,1
33890,1836,2,6,26,84,4,18,7.9,5.6,7.2,7.0,3.0,B,Đạt,3,3,0,1
33891,1836,2,6,26,85,4,23,6.8,6.1,6.2,6.2,2.0,C,Đạt,3,3,0,1
33892,1836,2,6,26,89,4,17,7.7,8.2,6.7,7.1,3.0,B,Đạt,3,3,0,1
33893,1836,2,6,26,130,5,23,6.9,8.3,7.3,7.5,3.0,B,Đạt,3,3,0,1
33894,1836,2,6,26,131,5,17,5.1,7.0,5.6,5.8,2.0,C,Đạt,3,3,0,1
33895,1836,2,6,26,132,5,16,7.6,7.7,5.3,6.0,2.0,C,Đạt,3,3,0,1
33896,1836,2,6,26,133,5,13,8.6,8.6,8.8,8.7,4.0,A,Đạt,2,2,0,1
33897,1836,2,6,26,134,6,15,5.1,3.4,5.3,4.9,1.0,D,Đạt,3,3,0,1
33898,1836,2,6,26,135,6,16,9.1,7.9,7.2,7.5,3.0,B,Đạt,3,3,0,1
33899,1836,2,6,26,136,6,13,2.3,2.6,1.7,1.9,0.0,F,Không đạt,3,0,3,1
33900,1836,2,6,26,137,6,21,7.7,7.4,7.7,7.6,3.0,B,Đạt,2,2,0,1
33901,1836,2,6,26,138,7,16,7.5,6.3,7.2,7.0,3.0,B,Đạt,3,3,0,1
33902,1836,2,6,26,139,7,24,8.5,8.0,8.3,8.3,3.0,B,Đạt,3,3,0,1
33903,1836,2,6,26,97,7,20,3.9,3.5,1.8,2.3,0.0,F,Không đạt,3,0,3,1
33904,1836,2,6,26,140,7,19,7.8,8.8,6.3,7.0,3.0,B,Đạt,2,2,0,1
33905,1836,2,6,26,101,8,18,7.8,8.9,7.1,7.5,3.0,B,Đạt,3,3,0,1
33906,1836,2,6,26,141,8,14,7.5,9.6,6.7,7.3,3.0,B,Đạt,3,3,0,1
33907,1836,2,6,26,142,8,22,7.4,8.7,6.9,7.3,3.0,B,Đạt,3,3,0,1
33908,1836,2,6,26,103,8,23,7.5,5.8,7.3,7.0,3.0,B,Đạt,2,2,0,1
33909,1837,2,6,26,126,3,16,8.7,9.9,8.2,8.6,4.0,A,Đạt,3,3,0,1
33910,1837,2,6,26,127,3,20,6.4,6.9,7.8,7.5,3.0,B,Đạt,3,3,0,1
33911,1837,2,6,26,128,3,24,7.6,5.8,6.3,6.3,2.0,C,Đạt,3,3,0,1
33912,1837,2,6,26,4,3,13,8.8,8.6,8.0,8.2,3.0,B,Đạt,2,2,0,1
33913,1837,2,6,26,129,4,15,7.8,8.0,6.5,7.0,3.0,B,Đạt,3,3,0,1
33914,1837,2,6,26,84,4,15,8.3,7.9,6.1,6.7,2.0,C,Đạt,3,3,0,1
33915,1837,2,6,26,85,4,13,2.6,1.2,2.9,2.6,0.0,F,Không đạt,3,0,3,1
33916,1837,2,6,26,89,4,24,7.8,5.8,7.2,7.0,3.0,B,Đạt,3,3,0,1
33917,1837,2,6,26,130,5,14,8.6,7.6,8.1,8.0,3.0,B,Đạt,3,3,0,1
33918,1837,2,6,26,131,5,24,2.7,0.6,0.8,0.9,0.0,F,Không đạt,3,0,3,1
33919,1837,2,6,26,132,5,18,9.3,8.7,7.4,7.9,3.0,B,Đạt,3,3,0,1
33920,1837,2,6,26,133,5,15,10.0,8.8,7.7,8.2,3.0,B,Đạt,2,2,0,1
33921,1837,2,6,26,134,6,18,3.6,1.6,3.2,2.9,0.0,F,Không đạt,3,0,3,1
33922,1837,2,6,26,135,6,18,9.4,6.4,7.8,7.7,3.0,B,Đạt,3,3,0,1
33923,1837,2,6,26,136,6,14,6.0,6.5,7.2,6.9,2.0,C,Đạt,3,3,0,1
33924,1837,2,6,26,137,6,20,7.0,7.4,6.7,6.9,2.0,C,Đạt,2,2,0,1
33925,1837,2,6,26,138,7,20,3.0,0.9,3.2,2.7,0.0,F,Không đạt,3,0,3,1
33926,1837,2,6,26,139,7,13,7.7,7.6,5.6,6.2,2.0,C,Đạt,3,3,0,1
33927,1837,2,6,26,97,7,24,6.2,5.6,7.0,6.6,2.0,C,Đạt,3,3,0,1
33928,1837,2,6,26,140,7,17,6.6,7.4,5.9,6.3,2.0,C,Đạt,2,2,0,1
33929,1837,2,6,26,101,8,15,8.5,6.3,7.9,7.6,3.0,B,Đạt,3,3,0,1
33930,1837,2,6,26,141,8,23,6.1,6.2,6.3,6.2,2.0,C,Đạt,3,3,0,1
33931,1837,2,6,26,142,8,13,7.4,8.2,6.1,6.6,2.0,C,Đạt,3,3,0,1
33932,1837,2,6,26,103,8,18,9.7,10.0,8.4,8.8,4.0,A,Đạt,2,2,0,1
33933,1838,2,6,26,126,3,19,9.4,8.8,8.6,8.7,4.0,A,Đạt,3,3,0,1
33934,1838,2,6,26,127,3,13,9.1,7.9,7.8,8.0,3.0,B,Đạt,3,3,0,1
33935,1838,2,6,26,128,3,18,9.1,8.0,8.5,8.4,3.0,B,Đạt,3,3,0,1
33936,1838,2,6,26,4,3,22,6.7,6.6,7.8,7.5,3.0,B,Đạt,2,2,0,1
33937,1838,2,6,26,129,4,16,6.8,7.4,7.1,7.1,3.0,B,Đạt,3,3,0,1
33938,1838,2,6,26,84,4,23,8.8,7.5,7.9,7.9,3.0,B,Đạt,3,3,0,1
33939,1838,2,6,26,85,4,15,8.4,7.9,6.6,7.0,3.0,B,Đạt,3,3,0,1
33940,1838,2,6,26,89,4,24,7.6,6.8,7.5,7.4,3.0,B,Đạt,3,3,0,1
33941,1838,2,6,26,130,5,16,7.0,7.1,6.7,6.8,2.0,C,Đạt,3,3,0,1
33942,1838,2,6,26,131,5,20,6.9,5.8,5.7,5.8,2.0,C,Đạt,3,3,0,1
33943,1838,2,6,26,132,5,18,9.4,7.8,7.6,7.8,3.0,B,Đạt,3,3,0,1
33944,1838,2,6,26,133,5,13,8.8,9.3,7.5,8.0,3.0,B,Đạt,2,2,0,1
33945,1838,2,6,26,134,6,19,6.4,5.7,6.9,6.6,2.0,C,Đạt,3,3,0,1
33946,1838,2,6,26,135,6,17,6.5,6.6,5.6,5.9,2.0,C,Đạt,3,3,0,1
33947,1838,2,6,26,136,6,14,5.9,6.0,6.9,6.6,2.0,C,Đạt,3,3,0,1
33948,1838,2,6,26,137,6,14,6.7,7.1,6.4,6.6,2.0,C,Đạt,2,2,0,1
33949,1838,2,6,26,138,7,19,8.3,7.6,7.7,7.8,3.0,B,Đạt,3,3,0,1
33950,1838,2,6,26,139,7,13,9.4,9.3,8.6,8.8,4.0,A,Đạt,3,3,0,1
33951,1838,2,6,26,97,7,13,5.2,5.0,6.7,6.2,2.0,C,Đạt,3,3,0,1
33952,1838,2,6,26,140,7,17,7.6,6.7,6.8,6.9,2.0,C,Đạt,2,2,0,1
33953,1838,2,6,26,101,8,14,8.8,7.1,8.4,8.2,3.0,B,Đạt,3,3,0,1
33954,1838,2,6,26,141,8,22,6.1,6.9,5.9,6.1,2.0,C,Đạt,3,3,0,1
33955,1838,2,6,26,142,8,20,7.8,7.4,6.3,6.6,2.0,C,Đạt,3,3,0,1
33956,1838,2,6,26,103,8,13,8.8,9.2,7.6,8.0,3.0,B,Đạt,2,2,0,1
33957,1839,2,6,26,126,3,19,7.4,8.3,7.0,7.3,3.0,B,Đạt,3,3,0,1
33958,1839,2,6,26,127,3,14,1.8,1.5,2.5,2.2,0.0,F,Không đạt,3,0,3,1
33959,1839,2,6,26,128,3,13,8.4,7.5,8.4,8.2,3.0,B,Đạt,3,3,0,1
33960,1839,2,6,26,4,3,22,6.0,7.1,6.4,6.5,2.0,C,Đạt,2,2,0,1
33961,1839,2,6,26,129,4,19,6.3,6.3,6.2,6.3,2.0,C,Đạt,3,3,0,1
33962,1839,2,6,26,84,4,22,8.0,9.2,8.3,8.5,4.0,A,Đạt,3,3,0,1
33963,1839,2,6,26,85,4,14,6.2,7.1,7.7,7.4,3.0,B,Đạt,3,3,0,1
33964,1839,2,6,26,89,4,14,6.1,5.3,4.7,5.0,1.0,D,Đạt,3,3,0,1
33965,1839,2,6,26,130,5,13,4.3,2.5,3.4,3.3,0.0,F,Không đạt,3,0,3,1
33966,1839,2,6,26,131,5,24,2.6,3.5,1.3,1.9,0.0,F,Không đạt,3,0,3,1
33967,1839,2,6,26,132,5,24,1.8,0.0,1.1,1.0,0.0,F,Không đạt,3,0,3,1
33968,1839,2,6,26,133,5,23,2.9,4.5,2.2,2.7,0.0,F,Không đạt,2,0,2,1
33969,1839,2,6,26,134,6,22,1.6,2.3,2.0,2.0,0.0,F,Không đạt,3,0,3,1
33970,1839,2,6,26,135,6,22,2.6,0.4,1.9,1.6,0.0,F,Không đạt,3,0,3,1
33971,1839,2,6,26,136,6,21,2.6,1.0,1.0,1.2,0.0,F,Không đạt,3,0,3,1
33972,1839,2,6,26,137,6,24,8.6,6.6,7.4,7.3,3.0,B,Đạt,2,2,0,1
33973,1839,2,6,26,138,7,20,7.8,7.5,7.4,7.4,3.0,B,Đạt,3,3,0,1
33974,1839,2,6,26,139,7,16,9.9,7.6,6.9,7.4,3.0,B,Đạt,3,3,0,1
33975,1839,2,6,26,97,7,22,6.5,5.6,5.3,5.5,2.0,C,Đạt,3,3,0,1
33976,1839,2,6,26,140,7,17,6.5,5.6,5.8,5.8,2.0,C,Đạt,2,2,0,1
33977,1839,2,6,26,101,8,22,7.7,6.1,6.0,6.2,2.0,C,Đạt,3,3,0,1
33978,1839,2,6,26,141,8,20,7.5,7.9,5.2,5.9,2.0,C,Đạt,3,3,0,1
33979,1839,2,6,26,142,8,14,4.3,3.5,2.6,3.0,0.0,F,Không đạt,3,0,3,1
33980,1839,2,6,26,103,8,19,8.0,7.5,7.4,7.5,3.0,B,Đạt,2,2,0,1
33981,1840,2,6,26,126,3,20,6.0,6.4,7.4,7.1,3.0,B,Đạt,3,3,0,1
33982,1840,2,6,26,127,3,16,5.9,5.2,5.9,5.8,2.0,C,Đạt,3,3,0,1
33983,1840,2,6,26,128,3,22,1.7,2.1,2.3,2.2,0.0,F,Không đạt,3,0,3,1
33984,1840,2,6,26,4,3,15,7.2,6.0,6.8,6.7,2.0,C,Đạt,2,2,0,1
