DiemRenLuyenKey,SinhVienKey,KhoaKey,NganhKey,LopKey,HocKyKey,DiemYThucHocTap,DiemChapHanhNoiQuy,DiemHoatDongPhongTrao,DiemCongDong,DiemTongRenLuyen,XepLoaiRenLuyenKey
7763,1705,2,6,25,5,22,22,14,15,73,3
7764,1705,2,6,25,6,21,17,17,17,72,3
7765,1705,2,6,25,7,24,23,19,12,78,3
7766,1705,2,6,25,8,21,21,17,12,71,3
7767,1706,2,6,25,1,22,20,21,10,73,3
7768,1706,2,6,25,2,18,18,16,13,65,3
7769,1706,2,6,25,3,23,16,17,13,69,3
7770,1706,2,6,25,4,21,18,20,17,76,3
7771,1706,2,6,25,5,21,15,19,20,75,3
7772,1706,2,6,25,6,23,17,20,16,76,3
7773,1706,2,6,25,7,24,16,22,10,72,3
7774,1706,2,6,25,8,24,18,14,20,76,3
7775,1707,2,6,25,1,24,22,18,15,79,3
7776,1707,2,6,25,2,30,24,18,13,85,2
7777,1707,2,6,25,3,23,18,19,11,71,3
7778,1707,2,6,25,4,25,19,20,9,73,3
7779,1707,2,6,25,5,23,18,16,20,77,3
7780,1707,2,6,25,6,23,20,19,14,76,3
7781,1707,2,6,25,7,23,21,23,15,82,2
7782,1707,2,6,25,8,24,18,16,19,77,3
7783,1708,2,6,25,1,30,24,25,20,99,1
7784,1708,2,6,25,2,26,22,21,20,89,2
7785,1708,2,6,25,3,26,23,20,12,81,2
7786,1708,2,6,25,4,22,19,21,19,81,2
7787,1708,2,6,25,5,21,21,20,19,81,2
7788,1708,2,6,25,6,23,18,21,7,69,3
7789,1708,2,6,25,7,28,22,19,13,82,2
7790,1708,2,6,25,8,30,23,22,8,83,2
7791,1709,2,6,25,1,28,22,20,20,90,1
7792,1709,2,6,25,2,23,22,21,13,79,3
7793,1709,2,6,25,3,18,20,18,15,71,3
7794,1709,2,6,25,4,28,22,20,20,90,1
7795,1709,2,6,25,5,21,21,17,19,78,3
7796,1709,2,6,25,6,21,15,18,17,71,3
7797,1709,2,6,25,7,18,17,14,20,69,3
7798,1709,2,6,25,8,17,16,22,8,63,4
7799,1710,2,6,25,1,23,25,19,15,82,2
7800,1710,2,6,25,2,21,19,21,17,78,3
7801,1710,2,6,25,3,19,21,10,16,66,3
7802,1710,2,6,25,4,20,20,25,14,79,3
7803,1710,2,6,25,5,23,17,21,15,76,3
7804,1710,2,6,25,6,15,16,18,17,66,3
7805,1710,2,6,25,7,23,20,17,13,73,3
7806,1710,2,6,25,8,22,23,19,20,84,2
7807,1711,2,6,25,1,28,22,17,17,84,2
7808,1711,2,6,25,2,20,19,18,20,77,3
7809,1711,2,6,25,3,20,19,17,14,70,3
7810,1711,2,6,25,4,24,23,20,12,79,3
7811,1711,2,6,25,5,26,19,21,11,77,3
7812,1711,2,6,25,6,17,15,15,19,66,3
7813,1711,2,6,25,7,24,18,21,20,83,2
7814,1711,2,6,25,8,21,21,20,13,75,3
7815,1712,2,6,25,1,22,16,21,13,72,3
7816,1712,2,6,25,2,29,25,23,18,95,1
7817,1712,2,6,25,3,21,23,22,9,75,3
7818,1712,2,6,25,4,22,21,17,19,79,3
7819,1712,2,6,25,5,21,20,23,8,72,3
7820,1712,2,6,25,6,21,17,17,20,75,3
7821,1712,2,6,25,7,15,18,18,14,65,3
7822,1712,2,6,25,8,23,20,20,17,80,2
7823,1713,2,6,25,1,20,16,11,20,67,3
7824,1713,2,6,25,2,23,24,23,16,86,2
7825,1713,2,6,25,3,18,12,12,20,62,4
7826,1713,2,6,25,4,21,18,19,19,77,3
7827,1713,2,6,25,5,24,17,23,17,81,2
7828,1713,2,6,25,6,22,22,22,8,74,3
7829,1713,2,6,25,7,24,17,19,15,75,3
7830,1713,2,6,25,8,19,20,21,6,66,3
7831,1714,2,6,25,1,24,19,21,14,78,3
7832,1714,2,6,25,2,22,21,22,15,80,2
7833,1714,2,6,25,3,22,18,16,7,63,4
7834,1714,2,6,25,4,19,18,15,12,64,4
7835,1714,2,6,25,5,20,17,16,18,71,3
7836,1714,2,6,25,6,23,22,22,10,77,3
7837,1714,2,6,25,7,22,19,16,20,77,3
7838,1714,2,6,25,8,21,14,12,19,66,3
7839,1715,2,6,25,1,23,17,13,14,67,3
7840,1715,2,6,25,2,21,17,15,20,73,3
7841,1715,2,6,25,3,24,19,19,10,72,3
7842,1715,2,6,25,4,21,14,15,13,63,4
7843,1715,2,6,25,5,17,16,15,17,65,3
7844,1715,2,6,25,6,27,20,19,15,81,2
7845,1715,2,6,25,7,19,14,13,19,65,3
7846,1715,2,6,25,8,19,18,16,12,65,3
7847,1716,2,6,25,1,23,21,20,20,84,2
7848,1716,2,6,25,2,27,22,20,13,82,2
7849,1716,2,6,25,3,22,18,18,18,76,3
7850,1716,2,6,25,4,20,16,14,18,68,3
7851,1716,2,6,25,5,22,19,19,15,75,3
7852,1716,2,6,25,6,22,21,20,17,80,2
7853,1716,2,6,25,7,19,13,18,14,64,4
7854,1716,2,6,25,8,23,18,19,15,75,3
7855,1717,2,6,25,1,21,15,15,14,65,3
7856,1717,2,6,25,2,25,23,17,15,80,2
7857,1717,2,6,25,3,18,15,16,13,62,4
7858,1717,2,6,25,4,21,17,18,20,76,3
7859,1717,2,6,25,5,21,18,14,14,67,3
7860,1717,2,6,25,6,23,15,19,17,74,3
7861,1717,2,6,25,7,21,18,21,11,71,3
7862,1717,2,6,25,8,23,20,18,15,76,3
7863,1718,2,6,25,1,20,17,12,14,63,4
7864,1718,2,6,25,2,27,25,23,12,87,2
7865,1718,2,6,25,3,22,21,25,13,81,2
7866,1718,2,6,25,4,22,25,22,9,78,3
7867,1718,2,6,25,5,24,17,25,13,79,3
7868,1718,2,6,25,6,22,20,22,18,82,2
7869,1718,2,6,25,7,23,16,22,7,68,3
7870,1718,2,6,25,8,21,16,22,7,66,3
7871,1719,2,6,25,1,21,17,16,17,71,3
7872,1719,2,6,25,2,18,15,17,20,70,3
7873,1719,2,6,25,3,24,21,17,16,78,3
7874,1719,2,6,25,4,20,16,23,16,75,3
7875,1719,2,6,25,5,23,19,23,12,77,3
7876,1719,2,6,25,6,23,20,21,13,77,3
7877,1719,2,6,25,7,25,20,20,17,82,2
7878,1719,2,6,25,8,28,24,20,20,92,1
7879,1720,2,6,25,1,27,20,21,20,88,2
7880,1720,2,6,25,2,20,15,18,13,66,3
7881,1720,2,6,25,3,24,21,20,13,78,3
7882,1720,2,6,25,4,17,18,16,10,61,4
7883,1720,2,6,25,5,20,17,15,13,65,3
7884,1720,2,6,25,6,22,19,21,12,74,3
7885,1720,2,6,25,7,19,19,18,13,69,3
7886,1720,2,6,25,8,18,18,19,17,72,3
7887,1721,2,6,25,1,21,23,19,12,75,3
7888,1721,2,6,25,2,16,14,10,20,60,4
7889,1721,2,6,25,3,22,17,23,12,74,3
7890,1721,2,6,25,4,19,20,14,16,69,3
7891,1721,2,6,25,5,20,18,23,17,78,3
7892,1721,2,6,25,6,18,15,18,12,63,4
7893,1721,2,6,25,7,17,14,13,6,50,4
7894,1721,2,6,25,8,21,13,16,17,67,3
7895,1722,2,6,25,1,21,19,23,19,82,2
7896,1722,2,6,25,2,24,21,16,16,77,3
7897,1722,2,6,25,3,20,20,21,4,65,3
7898,1722,2,6,25,4,23,22,17,13,75,3
7899,1722,2,6,25,5,19,15,20,18,72,3
7900,1722,2,6,25,6,25,21,20,9,75,3
7901,1722,2,6,25,7,20,18,15,9,62,4
7902,1722,2,6,25,8,21,17,12,15,65,3
7903,1723,2,6,25,1,24,21,15,13,73,3
7904,1723,2,6,25,2,30,20,23,15,88,2
7905,1723,2,6,25,3,24,18,19,9,70,3
7906,1723,2,6,25,4,21,16,15,13,65,3
7907,1723,2,6,25,5,21,20,18,16,75,3
7908,1723,2,6,25,6,16,13,14,20,63,4
7909,1723,2,6,25,7,24,17,22,15,78,3
7910,1723,2,6,25,8,23,18,22,18,81,2
7911,1724,2,6,25,1,23,20,25,8,76,3
7912,1724,2,6,25,2,25,21,20,18,84,2
7913,1724,2,6,25,3,23,18,17,14,72,3
7914,1724,2,6,25,4,17,14,15,13,59,4
7915,1724,2,6,25,5,23,19,21,20,83,2
7916,1724,2,6,25,6,25,18,24,17,84,2
7917,1724,2,6,25,7,21,16,20,16,73,3
7918,1724,2,6,25,8,21,17,15,17,70,3
7919,1725,2,6,25,1,26,23,23,12,84,2
7920,1725,2,6,25,2,29,20,20,19,88,2
7921,1725,2,6,25,3,18,14,13,15,60,4
7922,1725,2,6,25,4,25,16,17,15,73,3
7923,1725,2,6,25,5,23,18,19,10,70,3
7924,1725,2,6,25,6,21,18,18,19,76,3
7925,1725,2,6,25,7,26,20,19,20,85,2
7926,1725,2,6,25,8,22,17,20,12,71,3
7927,1726,2,6,25,1,27,17,19,14,77,3
7928,1726,2,6,25,2,25,25,21,17,88,2
7929,1726,2,6,25,3,24,17,14,20,75,3
7930,1726,2,6,25,4,22,18,20,7,67,3
7931,1726,2,6,25,5,23,19,22,9,73,3
7932,1726,2,6,25,6,23,19,14,20,76,3
7933,1726,2,6,25,7,22,19,17,20,78,3
7934,1726,2,6,25,8,21,14,16,17,68,3
7935,1727,2,6,25,1,25,18,21,12,76,3
7936,1727,2,6,25,2,22,16,23,11,72,3
7937,1727,2,6,25,3,24,16,16,17,73,3
7938,1727,2,6,25,4,27,19,19,20,85,2
7939,1727,2,6,25,5,26,23,21,18,88,2
7940,1727,2,6,25,6,27,17,19,17,80,2
7941,1727,2,6,25,7,19,13,18,14,64,4
7942,1727,2,6,25,8,18,19,15,11,63,4
7943,1728,2,6,25,1,25,17,17,16,75,3
7944,1728,2,6,25,2,23,21,22,16,82,2
7945,1728,2,6,25,3,23,20,19,20,82,2
7946,1728,2,6,25,4,19,20,18,17,74,3
7947,1728,2,6,25,5,23,21,16,16,76,3
7948,1728,2,6,25,6,28,23,22,17,90,1
7949,1728,2,6,25,7,17,16,16,13,62,4
7950,1728,2,6,25,8,23,15,18,19,75,3
7951,1729,2,6,25,1,23,20,16,14,73,3
7952,1729,2,6,25,2,22,20,22,9,73,3
7953,1729,2,6,25,3,30,21,23,13,87,2
7954,1729,2,6,25,4,24,19,16,20,79,3
7955,1729,2,6,25,5,21,14,12,17,64,4
7956,1729,2,6,25,6,22,14,12,14,62,4
7957,1729,2,6,25,7,18,12,17,19,66,3
7958,1729,2,6,25,8,22,19,18,20,79,3
7959,1730,2,6,25,1,28,20,17,20,85,2
7960,1730,2,6,25,2,24,22,17,19,82,2
7961,1730,2,6,25,3,26,17,24,13,80,2
7962,1730,2,6,25,4,26,23,25,13,87,2
7963,1730,2,6,25,5,21,16,20,20,77,3
7964,1730,2,6,25,6,21,16,19,11,67,3
7965,1730,2,6,25,7,20,13,19,16,68,3
7966,1730,2,6,25,8,22,19,17,15,73,3
7967,1731,2,6,25,1,26,23,23,17,89,2
7968,1731,2,6,25,2,21,14,17,20,72,3
7969,1731,2,6,25,3,23,19,20,17,79,3
7970,1731,2,6,25,4,23,20,22,12,77,3
7971,1731,2,6,25,5,18,16,17,19,70,3
7972,1731,2,6,25,6,27,22,22,19,90,1
7973,1731,2,6,25,7,22,19,15,11,67,3
7974,1731,2,6,25,8,22,16,18,15,71,3
7975,1732,2,6,25,1,25,19,19,19,82,2
7976,1732,2,6,25,2,28,19,18,20,85,2
7977,1732,2,6,25,3,29,20,20,10,79,3
7978,1732,2,6,25,4,20,16,17,19,72,3
7979,1732,2,6,25,5,22,20,24,15,81,2
7980,1732,2,6,25,6,24,19,15,20,78,3
7981,1732,2,6,25,7,16,18,19,19,72,3
7982,1732,2,6,25,8,25,18,22,15,80,2
7983,1733,2,6,25,1,26,22,21,16,85,2
7984,1733,2,6,25,2,20,22,17,18,77,3
7985,1733,2,6,25,3,24,17,20,13,74,3
7986,1733,2,6,25,4,23,18,15,9,65,3
7987,1733,2,6,25,5,19,21,21,15,76,3
7988,1733,2,6,25,6,14,14,15,11,54,4
7989,1733,2,6,25,7,23,16,19,18,76,3
7990,1733,2,6,25,8,25,19,21,15,80,2
7991,1734,2,6,25,1,23,21,20,15,79,3
7992,1734,2,6,25,2,23,20,20,19,82,2
7993,1734,2,6,25,3,25,18,21,9,73,3
7994,1734,2,6,25,4,26,23,25,19,93,1
7995,1734,2,6,25,5,27,19,15,20,81,2
7996,1734,2,6,25,6,26,21,20,17,84,2
7997,1734,2,6,25,7,19,15,13,12,59,4
7998,1734,2,6,25,8,24,19,14,15,72,3
7999,1735,2,6,25,1,24,17,14,15,70,3
8000,1735,2,6,25,2,23,16,21,18,78,3
8001,1735,2,6,25,3,23,16,19,17,75,3
8002,1735,2,6,25,4,19,12,13,19,63,4
8003,1735,2,6,25,5,21,15,17,15,68,3
8004,1735,2,6,25,6,27,20,17,20,84,2
8005,1735,2,6,25,7,27,23,25,13,88,2
8006,1735,2,6,25,8,22,17,17,20,76,3
8007,1736,2,6,25,1,25,21,22,18,86,2
8008,1736,2,6,25,2,22,17,15,16,70,3
8009,1736,2,6,25,3,22,19,13,14,68,3
8010,1736,2,6,25,4,24,16,23,19,82,2
8011,1736,2,6,25,5,20,15,12,18,65,3
8012,1736,2,6,25,6,20,18,19,8,65,3
8013,1736,2,6,25,7,24,16,19,14,73,3
8014,1736,2,6,25,8,26,17,21,14,78,3
8015,1737,2,6,25,1,22,21,19,16,78,3
8016,1737,2,6,25,2,20,16,18,20,74,3
8017,1737,2,6,25,3,17,17,22,11,67,3
8018,1737,2,6,25,4,21,19,17,19,76,3
8019,1737,2,6,25,5,19,21,18,15,73,3
8020,1737,2,6,25,6,27,17,19,16,79,3
8021,1737,2,6,25,7,23,25,21,5,74,3
8022,1737,2,6,25,8,23,18,17,18,76,3
8023,1738,2,6,25,1,18,10,13,20,61,4
8024,1738,2,6,25,2,21,16,14,20,71,3
8025,1738,2,6,25,3,21,20,22,15,78,3
8026,1738,2,6,25,4,19,16,15,15,65,3
8027,1738,2,6,25,5,22,18,22,9,71,3
8028,1738,2,6,25,6,21,23,18,17,79,3
8029,1738,2,6,25,7,16,14,14,17,61,4
8030,1738,2,6,25,8,22,19,18,19,78,3
8031,1739,2,6,25,1,20,17,18,18,73,3
8032,1739,2,6,25,2,29,21,19,18,87,2
8033,1739,2,6,25,3,26,16,16,20,78,3
8034,1739,2,6,25,4,26,23,20,20,89,2
8035,1739,2,6,25,5,24,19,17,14,74,3
8036,1739,2,6,25,6,19,21,19,9,68,3
8037,1739,2,6,25,7,26,18,20,20,84,2
8038,1739,2,6,25,8,24,22,19,16,81,2
8039,1740,2,6,25,1,21,16,15,20,72,3
8040,1740,2,6,25,2,25,23,19,13,80,2
8041,1740,2,6,25,3,22,17,17,19,75,3
8042,1740,2,6,25,4,28,18,24,11,81,2
8043,1740,2,6,25,5,21,21,18,11,71,3
8044,1740,2,6,25,6,14,11,11,16,52,4
8045,1740,2,6,25,7,23,18,21,14,76,3
8046,1740,2,6,25,8,22,20,16,20,78,3
8047,1741,2,6,25,1,22,22,21,13,78,3
8048,1741,2,6,25,2,16,22,21,20,79,3
8049,1741,2,6,25,3,19,15,18,6,58,4
8050,1741,2,6,25,4,17,18,17,7,59,4
8051,1741,2,6,25,5,24,15,16,16,71,3
8052,1741,2,6,25,6,22,20,21,10,73,3
8053,1741,2,6,25,7,22,16,21,8,67,3
8054,1741,2,6,25,8,25,20,24,20,89,2
8055,1742,2,6,25,1,26,14,18,15,73,3
8056,1742,2,6,25,2,22,17,18,15,72,3
8057,1742,2,6,25,3,23,17,22,12,74,3
8058,1742,2,6,25,4,22,16,16,20,74,3
8059,1742,2,6,25,5,21,15,15,20,71,3
8060,1742,2,6,25,6,24,22,20,16,82,2
8061,1742,2,6,25,7,23,16,16,17,72,3
8062,1742,2,6,25,8,24,20,20,16,80,2
8063,1743,2,6,25,1,26,20,18,20,84,2
8064,1743,2,6,25,2,20,16,19,11,66,3
8065,1743,2,6,25,3,26,22,22,11,81,2
8066,1743,2,6,25,4,20,20,19,15,74,3
8067,1743,2,6,25,5,21,17,19,15,72,3
8068,1743,2,6,25,6,22,19,13,20,74,3
8069,1743,2,6,25,7,26,20,23,10,79,3
8070,1743,2,6,25,8,24,22,21,11,78,3
8071,1744,2,6,25,1,24,18,18,20,80,2
8072,1744,2,6,25,2,19,18,14,16,67,3
8073,1744,2,6,25,3,27,19,18,16,80,2
8074,1744,2,6,25,4,23,19,19,14,75,3
8075,1744,2,6,25,5,19,17,14,18,68,3
8076,1744,2,6,25,6,21,17,20,10,68,3
8077,1744,2,6,25,7,19,19,17,17,72,3
8078,1744,2,6,25,8,14,18,8,13,53,4
8079,1745,2,6,25,1,23,18,14,10,65,3
8080,1745,2,6,25,2,29,19,24,10,82,2
8081,1745,2,6,25,3,14,15,13,13,55,4
8082,1745,2,6,25,4,23,17,18,11,69,3
8083,1745,2,6,25,5,22,19,22,8,71,3
8084,1745,2,6,25,6,20,19,15,17,71,3
8085,1745,2,6,25,7,20,18,15,14,67,3
8086,1745,2,6,25,8,22,20,16,20,78,3
8087,1746,2,6,25,1,24,20,23,7,74,3
8088,1746,2,6,25,2,25,12,16,16,69,3
8089,1746,2,6,25,3,24,20,16,13,73,3
8090,1746,2,6,25,4,17,14,14,17,62,4
8091,1746,2,6,25,5,16,19,20,9,64,4
8092,1746,2,6,25,6,27,22,22,14,85,2
8093,1746,2,6,25,7,23,19,25,9,76,3
8094,1746,2,6,25,8,18,15,12,13,58,4
8095,1747,2,6,25,1,26,19,25,11,81,2
8096,1747,2,6,25,2,24,22,18,20,84,2
8097,1747,2,6,25,3,22,20,22,9,73,3
8098,1747,2,6,25,4,24,15,17,12,68,3
8099,1747,2,6,25,5,23,19,16,18,76,3
8100,1747,2,6,25,6,25,22,21,14,82,2
8101,1747,2,6,25,7,23,17,22,11,73,3
8102,1747,2,6,25,8,23,22,21,6,72,3
8103,1748,2,6,25,1,21,16,18,19,74,3
8104,1748,2,6,25,2,24,22,20,16,82,2
8105,1748,2,6,25,3,20,19,18,14,71,3
8106,1748,2,6,25,4,23,17,17,19,76,3
8107,1748,2,6,25,5,23,16,14,15,68,3
8108,1748,2,6,25,6,23,21,19,12,75,3
8109,1748,2,6,25,7,18,18,12,16,64,4
8110,1748,2,6,25,8,26,22,17,13,78,3
8111,1749,2,6,25,1,22,19,24,13,78,3
8112,1749,2,6,25,2,20,21,21,17,79,3
8113,1749,2,6,25,3,23,19,21,9,72,3
8114,1749,2,6,25,4,23,16,21,7,67,3
8115,1749,2,6,25,5,26,17,22,10,75,3
8116,1749,2,6,25,6,22,22,16,18,78,3
8117,1749,2,6,25,7,25,18,21,15,79,3
8118,1749,2,6,25,8,26,17,16,17,76,3
8119,1750,2,6,25,1,29,19,21,16,85,2
8120,1750,2,6,25,2,28,20,20,18,86,2
8121,1750,2,6,25,3,20,19,19,17,75,3
8122,1750,2,6,25,4,26,21,23,20,90,1
8123,1750,2,6,25,5,29,23,24,12,88,2
8124,1750,2,6,25,6,17,12,17,11,57,4
8125,1750,2,6,25,7,20,19,15,15,69,3
8126,1750,2,6,25,8,22,18,23,15,78,3
8127,1751,2,6,25,1,19,18,19,17,73,3
8128,1751,2,6,25,2,26,16,25,14,81,2
8129,1751,2,6,25,3,25,21,25,12,83,2
8130,1751,2,6,25,4,19,18,17,13,67,3
8131,1751,2,6,25,5,26,18,23,18,85,2
8132,1751,2,6,25,6,26,20,19,17,82,2
8133,1751,2,6,25,7,19,16,14,20,69,3
8134,1751,2,6,25,8,21,17,16,14,68,3
8135,1752,2,6,25,1,27,25,24,19,95,1
8136,1752,2,6,25,2,26,22,21,19,88,2
8137,1752,2,6,25,3,25,22,23,20,90,1
8138,1752,2,6,25,4,26,21,17,20,84,2
8139,1752,2,6,25,5,22,24,24,18,88,2
8140,1752,2,6,25,6,23,19,25,13,80,2
8141,1752,2,6,25,7,27,22,23,6,78,3
8142,1752,2,6,25,8,23,22,19,16,80,2
8143,1753,2,6,25,1,23,18,21,12,74,3
8144,1753,2,6,25,2,18,16,16,11,61,4
8145,1753,2,6,25,3,22,16,19,20,77,3
8146,1753,2,6,25,4,22,19,22,18,81,2
8147,1753,2,6,25,5,20,14,17,15,66,3
8148,1753,2,6,25,6,28,20,25,15,88,2
8149,1753,2,6,25,7,23,22,20,20,85,2
8150,1753,2,6,25,8,23,19,24,12,78,3
8151,1754,2,6,25,1,25,19,19,19,82,2
8152,1754,2,6,25,2,26,18,20,18,82,2
8153,1754,2,6,25,3,23,18,15,20,76,3
8154,1754,2,6,25,4,22,18,21,19,80,2
8155,1754,2,6,25,5,21,19,18,19,77,3
8156,1754,2,6,25,6,24,21,15,19,79,3
8157,1754,2,6,25,7,22,16,15,19,72,3
8158,1754,2,6,25,8,23,19,21,14,77,3
8159,1755,2,6,25,1,21,20,16,11,68,3
8160,1755,2,6,25,2,26,23,21,20,90,1
8161,1755,2,6,25,3,18,14,11,14,57,4
8162,1755,2,6,25,4,26,23,25,13,87,2
8163,1755,2,6,25,5,21,16,17,15,69,3
8164,1755,2,6,25,6,19,17,18,12,66,3
8165,1755,2,6,25,7,22,14,17,14,67,3
8166,1755,2,6,25,8,23,19,21,18,81,2
8167,1756,2,6,25,1,25,21,21,15,82,2
8168,1756,2,6,25,2,25,19,23,9,76,3
8169,1756,2,6,25,3,23,21,19,8,71,3
8170,1756,2,6,25,4,21,17,18,13,69,3
8171,1756,2,6,25,5,21,24,24,14,83,2
8172,1756,2,6,25,6,25,19,20,17,81,2
8173,1756,2,6,25,7,24,16,19,15,74,3
8174,1756,2,6,25,8,23,14,16,18,71,3
8175,1757,2,6,25,1,27,20,21,14,82,2
8176,1757,2,6,25,2,26,21,15,20,82,2
8177,1757,2,6,25,3,28,18,19,11,76,3
8178,1757,2,6,25,4,18,21,22,13,74,3
8179,1757,2,6,25,5,23,20,21,16,80,2
8180,1757,2,6,25,6,20,20,16,16,72,3
8181,1757,2,6,25,7,26,19,25,10,80,2
8182,1757,2,6,25,8,25,15,19,15,74,3
8183,1758,2,6,25,1,23,22,21,16,82,2
8184,1758,2,6,25,2,22,23,18,20,83,2
8185,1758,2,6,25,3,27,22,18,19,86,2
8186,1758,2,6,25,4,21,17,20,11,69,3
8187,1758,2,6,25,5,20,22,23,12,77,3
8188,1758,2,6,25,6,19,21,16,14,70,3
8189,1758,2,6,25,7,24,16,12,18,70,3
8190,1758,2,6,25,8,25,20,17,18,80,2
8191,1759,2,6,25,1,24,19,20,16,79,3
8192,1759,2,6,25,2,23,20,22,14,79,3
8193,1759,2,6,25,3,26,19,25,5,75,3
8194,1759,2,6,25,4,21,14,16,15,66,3
8195,1759,2,6,25,5,22,20,24,17,83,2
8196,1759,2,6,25,6,22,15,19,3,59,4
8197,1759,2,6,25,7,22,19,20,14,75,3
8198,1759,2,6,25,8,20,20,14,15,69,3
8199,1760,2,6,25,1,25,21,19,20,85,2
8200,1760,2,6,25,2,23,21,18,12,74,3
8201,1760,2,6,25,3,19,17,25,15,76,3
8202,1760,2,6,25,4,21,16,17,7,61,4
8203,1760,2,6,25,5,15,14,7,20,56,4
8204,1760,2,6,25,6,25,25,21,15,86,2
8205,1760,2,6,25,7,24,22,20,10,76,3
8206,1760,2,6,25,8,23,21,20,16,80,2
8207,1761,2,6,25,1,26,21,21,17,85,2
8208,1761,2,6,25,2,28,22,23,17,90,1
8209,1761,2,6,25,3,17,16,18,8,59,4
8210,1761,2,6,25,4,22,17,19,19,77,3
8211,1761,2,6,25,5,22,20,20,8,70,3
8212,1761,2,6,25,6,21,15,25,8,69,3
8213,1761,2,6,25,7,26,19,21,7,73,3
8214,1761,2,6,25,8,23,18,22,10,73,3
8215,1762,2,6,25,1,25,21,23,20,89,2
8216,1762,2,6,25,2,24,25,25,17,91,1
8217,1762,2,6,25,3,22,19,20,15,76,3
8218,1762,2,6,25,4,24,20,20,16,80,2
8219,1762,2,6,25,5,27,19,15,20,81,2
8220,1762,2,6,25,6,26,19,15,16,76,3
8221,1762,2,6,25,7,23,19,22,16,80,2
8222,1762,2,6,25,8,19,17,15,20,71,3
8223,1763,2,6,25,1,25,18,22,13,78,3
8224,1763,2,6,25,2,27,21,17,12,77,3
8225,1763,2,6,25,3,23,18,20,20,81,2
8226,1763,2,6,25,4,22,22,18,20,82,2
8227,1763,2,6,25,5,19,22,18,12,71,3
8228,1763,2,6,25,6,21,15,17,13,66,3
8229,1763,2,6,25,7,20,15,22,14,71,3
8230,1763,2,6,25,8,26,21,23,10,80,2
8231,1764,2,6,25,1,16,16,12,13,57,4
8232,1764,2,6,25,2,25,18,18,15,76,3
8233,1764,2,6,25,3,21,20,21,12,74,3
8234,1764,2,6,25,4,23,22,24,12,81,2
8235,1764,2,6,25,5,27,19,19,10,75,3
8236,1764,2,6,25,6,23,18,17,10,68,3
8237,1764,2,6,25,7,23,17,23,11,74,3
8238,1764,2,6,25,8,26,23,22,11,82,2
8239,1765,2,6,25,1,28,17,21,17,83,2
8240,1765,2,6,25,2,25,19,21,20,85,2
8241,1765,2,6,25,3,22,23,23,15,83,2
8242,1765,2,6,25,4,24,20,15,18,77,3
8243,1765,2,6,25,5,24,19,18,12,73,3
8244,1765,2,6,25,6,23,20,19,16,78,3
8245,1765,2,6,25,7,20,16,17,16,69,3
8246,1765,2,6,25,8,27,22,19,19,87,2
8247,1766,2,6,25,1,19,17,18,20,74,3
8248,1766,2,6,25,2,21,14,13,19,67,3
8249,1766,2,6,25,3,23,19,23,18,83,2
8250,1766,2,6,25,4,16,17,17,16,66,3
8251,1766,2,6,25,5,23,19,22,16,80,2
8252,1766,2,6,25,6,22,18,17,15,72,3
8253,1766,2,6,25,7,27,23,23,8,81,2
8254,1766,2,6,25,8,19,19,16,11,65,3
8255,1767,2,6,26,3,25,18,12,16,71,3
8256,1767,2,6,26,4,20,17,14,19,70,3
8257,1767,2,6,26,5,22,24,23,10,79,3
8258,1767,2,6,26,6,25,20,18,15,78,3
8259,1767,2,6,26,7,25,23,22,14,84,2
8260,1767,2,6,26,8,24,15,19,16,74,3
8261,1768,2,6,26,3,23,17,23,19,82,2
8262,1768,2,6,26,4,24,20,24,13,81,2
8263,1768,2,6,26,5,20,19,19,16,74,3
8264,1768,2,6,26,6,24,20,23,13,80,2
8265,1768,2,6,26,7,23,21,13,16,73,3
8266,1768,2,6,26,8,25,15,25,15,80,2
8267,1769,2,6,26,3,27,21,16,14,78,3
8268,1769,2,6,26,4,21,16,16,13,66,3
8269,1769,2,6,26,5,19,18,18,15,70,3
8270,1769,2,6,26,6,14,17,17,5,53,4
8271,1769,2,6,26,7,20,16,16,9,61,4
8272,1769,2,6,26,8,18,12,13,20,63,4
8273,1770,2,6,26,3,25,24,14,18,81,2
8274,1770,2,6,26,4,25,17,15,20,77,3
8275,1770,2,6,26,5,22,18,14,16,70,3
8276,1770,2,6,26,6,24,21,18,20,83,2
8277,1770,2,6,26,7,24,21,22,10,77,3
8278,1770,2,6,26,8,20,17,15,12,64,4
8279,1771,2,6,26,3,25,19,23,12,79,3
8280,1771,2,6,26,4,19,19,17,18,73,3
8281,1771,2,6,26,5,23,16,15,20,74,3
8282,1771,2,6,26,6,19,16,12,20,67,3
8283,1771,2,6,26,7,20,21,20,11,72,3
8284,1771,2,6,26,8,22,16,21,20,79,3
8285,1772,2,6,26,3,25,17,21,19,82,2
8286,1772,2,6,26,4,22,19,15,15,71,3
8287,1772,2,6,26,5,24,16,21,5,66,3
8288,1772,2,6,26,6,19,22,18,13,72,3
8289,1772,2,6,26,7,23,23,17,20,83,2
8290,1772,2,6,26,8,20,19,11,17,67,3
8291,1773,2,6,26,3,19,19,18,14,70,3
8292,1773,2,6,26,4,20,16,22,8,66,3
8293,1773,2,6,26,5,18,16,15,14,63,4
8294,1773,2,6,26,6,25,19,21,12,77,3
8295,1773,2,6,26,7,23,19,20,13,75,3
