HoSoKey,SinhVienKey,KhoaKey,NganhKey,LopKey,HocKyGanNhatKey,SoHocKyDaHoc,GPATichLuyHienTai,DiemRenLuyenGanNhat,TongTinChiDangKy,TongTinChiDat,TongTinChiNo,TongSoMonRot,SoMonHocLai,SoLanCanhBao,XepLoaiHocTapKey,XepLoaiRenLuyenKey,CanhBaoKey,NhomNguyCo,TrangThaiTotNghiep
1929,1407,2,5,20,8,8,3.08,82,8,8,1,1,1,1,1,2,1,Thấp,Tốt nghiệp
1930,2156,3,7,31,8,4,2.34,71,12,9,3,1,1,1,4,3,2,Trung bình,Bảo lưu
1931,2157,3,7,31,8,4,2.68,89,12,12,0,0,0,0,3,2,1,Thấp,Đang học
1932,2158,3,7,31,8,4,2.61,89,12,12,0,0,0,0,4,2,1,Thấp,Đang học
1933,2159,3,7,31,8,4,2.52,86,12,12,0,0,0,0,4,2,1,Thấp,Đang học
1934,1408,2,5,20,8,8,2.79,83,8,8,3,3,3,2,3,2,1,Trung bình,Tốt nghiệp
1935,1409,2,5,20,8,8,2.45,81,8,8,6,3,3,2,3,2,1,Trung bình,Chậm tiến độ
1936,1410,2,5,20,8,8,2.94,81,8,8,0,1,1,0,1,2,1,Thấp,Tốt nghiệp
1937,424,1,2,7,8,4,2.37,70,11,11,0,0,0,0,4,3,1,Trung bình,Đang học
1938,3095,5,10,44,8,8,2.94,81,8,8,0,3,3,2,1,2,1,Thấp,Tốt nghiệp
1939,3096,5,10,44,8,8,2.96,71,8,8,0,2,2,1,2,3,1,Thấp,Tốt nghiệp
1940,425,1,2,7,8,4,2.19,73,11,11,2,1,1,2,5,3,2,Cao,Đang học
1941,426,1,2,7,8,4,2.19,72,11,11,5,3,3,1,4,3,1,Trung bình,Đang học
1942,427,1,2,7,8,4,2.28,69,11,8,3,1,1,1,5,3,3,Trung bình,Đang học
1943,428,1,2,7,8,4,2.86,78,11,11,0,0,0,0,3,3,1,Thấp,Đang học
1944,429,1,2,7,8,4,2.72,70,11,11,3,1,1,1,3,3,1,Trung bình,Đang học
1945,1411,2,5,21,8,6,2.95,79,10,10,0,0,0,0,3,3,1,Thấp,Đang học
1946,2152,3,7,31,8,4,2.23,80,12,12,0,0,0,1,5,2,3,Trung bình,Đang học
1947,2153,3,7,31,8,4,2.18,73,12,12,5,2,2,2,4,3,1,Trung bình,Đang học
1948,2154,3,7,31,8,4,1.95,81,12,12,0,2,2,3,4,2,2,Cao,Đang học
1949,2155,3,7,31,8,4,2.11,89,12,9,3,3,3,3,4,2,2,Cao,Cảnh báo học vụ
1950,1412,2,5,21,8,6,2.66,79,10,10,1,2,2,1,3,3,1,Thấp,Bảo lưu
1951,1413,2,5,21,8,6,1.78,74,10,10,12,5,5,6,5,3,2,Cao,Cảnh báo học vụ
1952,1414,2,5,21,8,6,3.3,83,10,10,0,0,0,0,1,2,1,Thấp,Đang học
1953,418,1,2,7,8,4,2.42,79,11,5,6,2,2,1,5,3,4,Trung bình,Đang học
1954,419,1,2,7,8,4,2.88,79,11,11,0,0,0,0,3,3,1,Thấp,Đang học
1955,420,1,2,7,8,4,2.49,67,11,8,5,2,2,1,4,3,2,Trung bình,Đang học
1956,3097,5,10,44,8,8,2.77,75,8,8,0,4,4,3,2,3,1,Thấp,Tốt nghiệp
1957,3098,5,10,44,8,8,2.24,61,8,8,5,6,6,4,2,4,1,Trung bình,Chậm tiến độ
1958,421,1,2,7,8,4,2.6,80,11,11,0,0,0,0,3,2,1,Thấp,Đang học
1959,422,1,2,7,8,4,2.42,96,11,11,0,1,1,1,3,1,1,Trung bình,Đang học
1960,423,1,2,7,8,4,2.53,80,11,11,0,1,1,0,3,2,1,Thấp,Đang học
1961,2148,3,7,31,8,4,2.8,97,12,9,3,1,1,1,4,1,2,Trung bình,Bảo lưu
1962,2149,3,7,31,8,4,1.7,67,12,6,14,5,5,2,5,3,3,Cao,Cảnh báo học vụ
1963,2150,3,7,31,8,4,2.77,80,12,12,0,0,0,0,4,2,1,Thấp,Đang học
1964,2151,3,7,31,8,4,2.39,84,12,12,1,1,1,2,5,2,3,Cao,Đang học
1965,1415,2,5,21,8,6,2.97,76,10,10,2,1,1,1,1,3,1,Thấp,Đang học
1966,1416,2,5,21,8,6,2.66,79,10,10,0,0,0,1,3,3,1,Thấp,Đang học
1967,1417,2,5,21,8,6,2.61,87,10,10,0,2,2,1,3,2,1,Thấp,Đang học
1968,1418,2,5,21,8,6,2.61,93,10,10,1,2,2,1,3,1,1,Thấp,Đang học
1969,412,1,2,6,8,6,2.64,65,10,8,2,2,2,2,5,3,2,Trung bình,Đang học
1970,3099,5,10,44,8,8,2.89,80,8,8,1,1,1,1,2,2,1,Thấp,Tốt nghiệp
1971,3100,5,10,44,8,8,3.45,84,8,8,0,0,0,0,1,2,1,Thấp,Tốt nghiệp
1972,413,1,2,6,8,6,2.62,78,10,10,0,1,1,1,3,3,1,Thấp,Đang học
1973,414,1,2,7,8,4,2.4,74,11,8,3,1,1,1,5,3,2,Trung bình,Đang học
1974,415,1,2,7,8,4,2.53,79,11,8,3,1,1,1,4,3,2,Trung bình,Đang học
1975,416,1,2,7,8,4,2.12,78,11,8,8,3,3,2,4,3,2,Cao,Bảo lưu
1976,417,1,2,7,8,4,2.12,77,11,5,6,2,2,1,5,3,4,Trung bình,Đang học
1977,1419,2,5,21,8,6,2.83,73,10,10,0,0,0,0,3,3,1,Thấp,Đang học
1978,2144,3,7,31,8,4,2.45,82,12,12,3,1,1,1,3,2,1,Trung bình,Đang học
1979,2145,3,7,31,8,4,2.59,92,12,12,1,1,1,1,3,1,1,Thấp,Đang học
1980,2146,3,7,31,8,4,2.11,68,12,6,7,4,4,2,5,3,4,Cao,Đang học
1981,2147,3,7,31,8,4,2.7,87,12,12,0,0,0,0,3,2,1,Thấp,Đang học
1982,1420,2,5,21,8,6,2.84,94,10,10,3,1,1,1,1,1,1,Trung bình,Đang học
1983,1421,2,5,21,8,6,2.44,92,10,10,3,1,1,1,3,1,1,Trung bình,Đang học
1984,1422,2,5,21,8,6,2.78,86,10,10,5,2,2,1,3,2,1,Trung bình,Đang học
1985,406,1,2,6,8,6,2.7,70,10,10,3,1,1,1,4,3,1,Trung bình,Đang học
1986,407,1,2,6,8,6,2.73,62,10,10,0,1,1,1,3,4,1,Trung bình,Đang học
1987,3101,5,10,44,8,8,3.22,71,8,8,0,1,1,1,2,3,1,Thấp,Tốt nghiệp
1988,3102,5,10,44,8,8,2.96,67,8,8,0,2,2,2,2,3,1,Trung bình,Tốt nghiệp
1989,408,1,2,6,8,6,3.09,75,10,10,0,0,0,0,2,3,1,Thấp,Đang học
1990,409,1,2,6,8,6,2.81,74,10,10,6,3,3,2,2,3,1,Trung bình,Cảnh báo học vụ
1991,410,1,2,6,8,6,2.75,79,10,8,2,1,1,0,4,3,1,Thấp,Đang học
1992,411,1,2,6,8,6,2.7,85,10,10,0,1,1,1,3,2,1,Thấp,Đang học
1993,2140,3,7,31,8,4,2.75,82,12,12,3,1,1,1,3,2,1,Trung bình,Đang học
1994,2141,3,7,31,8,4,2.32,92,12,12,2,1,1,1,3,1,1,Trung bình,Đang học
1995,2142,3,7,31,8,4,2.48,73,12,12,3,1,1,1,3,3,1,Trung bình,Đang học
1996,2143,3,7,31,8,4,2.55,85,12,12,0,0,0,0,4,2,1,Thấp,Đang học
1997,1423,2,5,21,8,6,2.44,71,10,7,4,2,2,2,5,3,3,Trung bình,Cảnh báo học vụ
1998,1424,2,5,21,8,6,2.67,69,10,10,0,0,0,0,3,3,1,Trung bình,Đang học
1999,1425,2,5,21,8,6,3.08,80,10,10,0,0,0,0,2,2,1,Thấp,Đang học
2000,1426,2,5,21,8,6,2.86,84,10,10,0,1,1,1,2,2,1,Thấp,Đang học
2001,3103,5,10,44,8,8,2.94,75,8,8,0,1,1,1,2,3,1,Thấp,Chậm tiến độ
2002,3104,5,10,44,8,8,2.53,77,8,8,0,4,4,1,3,3,1,Thấp,Tốt nghiệp
2003,400,1,2,6,8,6,2.78,81,10,10,1,2,2,2,2,2,1,Thấp,Đang học
2004,401,1,2,6,8,6,2.75,67,10,10,1,1,1,1,3,3,1,Trung bình,Đang học
2005,402,1,2,6,8,6,2.78,72,10,7,3,1,1,1,4,3,2,Trung bình,Đang học
2006,403,1,2,6,8,6,2.62,69,10,5,5,2,2,1,5,3,3,Trung bình,Đang học
2007,404,1,2,6,8,6,2.83,79,10,10,0,1,1,1,3,3,1,Thấp,Đang học
2008,405,1,2,6,8,6,2.66,69,10,5,5,3,3,2,5,3,3,Trung bình,Đang học
2009,1427,2,5,21,8,6,3.06,90,10,10,0,0,0,0,3,1,1,Thấp,Đang học
2010,2136,3,7,31,8,4,2.55,74,12,12,0,1,1,0,4,3,1,Thấp,Đang học
2011,2137,3,7,31,8,4,2.16,83,12,12,5,2,2,1,3,2,1,Trung bình,Đang học
2012,2138,3,7,31,8,4,3.07,78,12,12,0,0,0,0,3,3,1,Thấp,Đang học
2013,2139,3,7,31,8,4,2.73,90,12,12,0,0,0,0,4,1,1,Thấp,Đang học
2014,1428,2,5,21,8,6,2.81,79,10,10,0,1,1,1,2,3,1,Thấp,Đang học
2015,1429,2,5,21,8,6,2.73,73,10,10,3,1,1,1,3,3,1,Trung bình,Bảo lưu
2016,1430,2,5,21,8,6,2.75,80,10,8,4,2,2,1,3,2,1,Trung bình,Đang học
2017,3105,5,10,44,8,8,3.08,93,8,8,0,1,1,1,2,1,1,Thấp,Tốt nghiệp
2018,3106,5,10,44,8,8,3.4,84,8,8,0,0,0,0,1,2,1,Thấp,Tốt nghiệp
2019,394,1,2,6,8,6,2.84,79,10,10,0,1,1,1,2,3,1,Thấp,Đang học
2020,395,1,2,6,8,6,2.91,62,10,10,0,0,0,0,3,4,1,Trung bình,Đang học
2021,396,1,2,6,8,6,2.23,79,10,10,2,3,3,3,4,3,1,Trung bình,Đang học
2022,397,1,2,6,8,6,3.08,82,10,10,0,0,0,0,2,2,1,Thấp,Đang học
2023,398,1,2,6,8,6,2.89,87,10,10,1,2,2,1,2,2,1,Thấp,Đang học
2024,399,1,2,6,8,6,2.89,85,10,10,1,1,1,1,3,2,1,Thấp,Đang học
2025,2132,3,7,30,8,6,2.59,87,10,10,2,2,2,2,3,2,1,Thấp,Đang học
2026,2133,3,7,31,8,4,2.52,75,12,12,0,0,0,0,4,3,1,Thấp,Cảnh báo học vụ
2027,2134,3,7,31,8,4,2.64,80,12,12,0,0,0,0,3,2,1,Thấp,Cảnh báo học vụ
2028,2135,3,7,31,8,4,2.05,74,12,12,6,3,3,2,3,3,1,Trung bình,Đang học
2029,1431,2,5,21,8,6,2.03,66,10,8,7,5,5,4,5,3,3,Cao,Cảnh báo học vụ
2030,1432,2,5,21,8,6,3.2,89,10,10,0,0,0,0,3,2,1,Thấp,Đang học
2031,1433,2,5,21,8,6,3.02,78,10,10,0,0,0,0,3,3,1,Thấp,Đang học
2032,1434,2,5,21,8,6,2.78,79,10,10,1,2,2,1,3,3,1,Thấp,Đang học
2033,388,1,2,6,8,6,3.05,81,10,10,0,1,1,0,3,2,1,Thấp,Đang học
2034,3107,5,10,44,8,8,3.2,80,8,8,0,0,0,0,1,2,1,Thấp,Tốt nghiệp
2035,3108,5,10,44,8,8,3.08,71,8,8,0,0,0,0,3,3,1,Thấp,Tốt nghiệp
2036,389,1,2,6,8,6,2.7,73,10,10,1,1,1,1,3,3,1,Thấp,Đang học
2037,390,1,2,6,8,6,2.7,72,10,7,3,3,3,2,4,3,2,Trung bình,Bảo lưu
2038,391,1,2,6,8,6,2.77,74,10,7,3,2,2,2,3,3,2,Trung bình,Cảnh báo học vụ
2039,392,1,2,6,8,6,2.73,94,10,10,0,0,0,0,4,1,1,Thấp,Bảo lưu
2040,393,1,2,6,8,6,2.14,74,10,10,9,4,4,3,3,3,1,Cao,Đang học
2041,1435,2,5,21,8,6,2.41,58,10,7,3,2,2,2,5,4,4,Trung bình,Đang học
2042,2130,3,7,30,8,6,2.91,81,10,7,3,1,1,1,4,2,2,Trung bình,Bảo lưu
2043,2131,3,7,30,8,6,2.52,83,10,10,2,3,3,2,3,2,1,Thấp,Đang học
2044,1436,2,5,21,8,6,2.33,60,10,7,6,3,3,3,5,4,2,Cao,Đang học
2045,1437,2,5,21,8,6,2.66,74,10,10,0,2,2,2,3,3,1,Thấp,Đang học
2046,1438,2,5,21,8,6,2.64,82,10,10,0,1,1,1,4,2,1,Thấp,Đang học
2047,1439,2,5,21,8,6,2.89,75,10,10,0,0,0,0,3,3,1,Thấp,Đang học
2048,1440,2,5,21,8,6,2.42,75,10,8,5,3,3,3,5,3,3,Cao,Đang học
2049,382,1,2,6,8,6,2.89,75,10,10,0,1,1,1,3,3,1,Thấp,Đang học
2050,383,1,2,6,8,6,1.97,77,10,7,13,7,7,5,5,3,2,Cao,Cảnh báo học vụ
2051,3109,5,10,44,8,8,3.16,81,8,8,0,2,2,2,1,2,1,Thấp,Tốt nghiệp
2052,3110,5,10,44,8,8,2.84,65,8,8,4,3,3,2,3,3,1,Trung bình,Tốt nghiệp
2053,384,1,2,6,8,6,2.95,84,10,10,2,1,1,0,1,2,1,Thấp,Đang học
2054,385,1,2,6,8,6,3.17,71,10,10,0,0,0,0,3,3,1,Thấp,Đang học
2055,386,1,2,6,8,6,2.89,76,10,10,2,1,1,0,3,3,1,Thấp,Đang học
2056,387,1,2,6,8,6,2.64,62,10,3,7,3,3,1,5,4,4,Cao,Đang học
2057,1441,2,5,21,8,6,2.67,82,10,10,0,1,1,1,3,2,1,Thấp,Đang học
2058,2127,3,7,30,8,6,2.88,63,10,10,0,0,0,0,4,4,1,Trung bình,Đang học
2059,2128,3,7,30,8,6,2.44,88,10,10,2,2,2,2,3,2,1,Trung bình,Đang học
2060,2129,3,7,30,8,6,2.89,72,10,10,0,0,0,0,4,3,1,Thấp,Đang học
2061,1442,2,5,21,8,6,3.05,72,10,7,3,1,1,1,4,3,2,Trung bình,Đang học
2062,1443,2,5,21,8,6,2.44,74,10,7,6,2,2,2,5,3,2,Cao,Đang học
2063,1444,2,5,21,8,6,2.61,84,10,8,2,2,2,1,4,2,1,Thấp,Đang học
2064,1445,2,5,21,8,6,2.67,79,10,10,0,1,1,1,3,3,1,Thấp,Bảo lưu
2065,3111,5,10,44,8,8,3.0,76,8,8,0,3,3,2,1,3,1,Thấp,Chậm tiến độ
2066,3112,5,10,44,8,8,2.88,82,8,8,0,1,1,1,1,2,1,Thấp,Tốt nghiệp
2067,376,1,2,6,8,6,3.0,82,10,10,0,0,0,0,3,2,1,Thấp,Cảnh báo học vụ
2068,377,1,2,6,8,6,3.2,74,10,7,3,1,1,1,4,3,2,Trung bình,Đang học
2069,378,1,2,6,8,6,2.94,68,10,10,0,0,0,0,3,3,1,Trung bình,Đang học
2070,379,1,2,6,8,6,2.83,77,10,7,3,2,2,1,4,3,2,Trung bình,Đang học
2071,380,1,2,6,8,6,2.78,76,10,10,0,1,1,0,3,3,1,Thấp,Đang học
2072,381,1,2,6,8,6,3.14,88,10,10,0,0,0,0,3,2,1,Thấp,Đang học
2073,1446,2,5,21,8,6,2.7,73,10,10,3,1,1,1,3,3,1,Trung bình,Đang học
2074,2124,3,7,30,8,6,2.81,81,10,10,0,1,1,0,3,2,1,Thấp,Đang học
2075,2125,3,7,30,8,6,2.77,92,10,10,0,2,2,1,2,1,1,Thấp,Đang học
2076,2126,3,7,30,8,6,2.78,93,10,8,2,2,2,1,3,1,1,Thấp,Đang học
2077,1447,2,5,21,8,6,2.55,71,10,10,0,2,2,1,4,3,1,Thấp,Đang học
2078,1448,2,5,21,8,6,2.7,76,10,8,2,2,2,0,3,3,1,Thấp,Đang học
2079,1449,2,5,21,8,6,2.78,64,10,10,0,1,1,1,4,4,1,Trung bình,Đang học
2080,1450,2,5,21,8,6,2.97,80,10,10,0,1,1,0,2,2,1,Thấp,Đang học
2081,3113,5,10,44,8,8,3.05,85,8,8,0,1,1,1,3,2,1,Thấp,Tốt nghiệp
2082,3114,5,10,44,8,8,3.12,74,8,8,2,2,2,1,1,3,1,Thấp,Tốt nghiệp
2083,370,1,2,6,8,6,3.03,82,10,10,0,0,0,0,3,2,1,Thấp,Đang học
2084,371,1,2,6,8,6,2.7,78,10,8,3,3,3,2,3,3,1,Trung bình,Đang học
2085,372,1,2,6,8,6,3.14,72,10,10,0,1,1,0,3,3,1,Thấp,Đang học
2086,373,1,2,6,8,6,3.05,77,10,8,2,1,1,0,4,3,1,Thấp,Đang học
2087,374,1,2,6,8,6,2.88,79,10,10,0,1,1,1,3,3,1,Thấp,Đang học
2088,375,1,2,6,8,6,2.81,87,10,10,0,2,2,2,2,2,1,Thấp,Đang học
2089,1451,2,5,21,8,6,2.55,79,10,10,4,2,2,2,3,3,1,Trung bình,Đang học
2090,2122,3,7,30,8,6,2.61,77,10,10,0,2,2,1,3,3,1,Thấp,Bảo lưu
2091,2123,3,7,30,8,6,2.77,73,10,10,0,1,1,0,3,3,1,Thấp,Đang học
2092,1452,2,5,21,8,6,2.67,78,10,10,11,4,4,2,3,3,1,Cao,Cảnh báo học vụ
2093,1453,2,5,21,8,6,2.44,82,10,8,4,2,2,1,4,2,1,Trung bình,Đang học
2094,1454,2,5,21,8,6,2.78,72,10,10,0,1,1,1,3,3,1,Thấp,Đang học
2095,1455,2,5,21,8,6,2.33,84,10,7,3,2,2,2,5,2,4,Trung bình,Đang học
2096,1456,2,5,21,8,6,2.58,79,10,10,3,1,1,2,3,3,1,Trung bình,Đang học
2097,364,1,2,6,8,6,2.34,79,10,8,2,2,2,2,5,3,2,Trung bình,Đang học
2098,3115,5,10,44,8,8,3.19,73,8,8,2,2,2,0,3,3,1,Thấp,Tốt nghiệp
2099,3116,5,10,44,8,8,3.31,74,8,8,0,0,0,0,2,3,1,Thấp,Chậm tiến độ
2100,365,1,2,6,8,6,2.62,66,10,7,4,2,2,2,5,3,2,Trung bình,Đang học
2101,366,1,2,6,8,6,2.98,78,10,10,0,0,0,0,3,3,1,Thấp,Đang học
2102,367,1,2,6,8,6,2.98,65,10,10,0,0,0,0,4,3,1,Trung bình,Đang học
2103,368,1,2,6,8,6,3.11,83,10,10,0,0,0,0,2,2,1,Thấp,Cảnh báo học vụ
2104,369,1,2,6,8,6,3.19,82,10,10,0,0,0,0,2,2,1,Thấp,Đang học
2105,1457,2,5,21,8,6,2.92,89,10,10,0,1,1,1,2,2,1,Thấp,Đang học
2106,2119,3,7,30,8,6,2.95,91,10,10,0,1,1,1,3,1,1,Thấp,Đang học
2107,2120,3,7,30,8,6,2.92,83,10,10,0,0,0,0,3,2,1,Thấp,Đang học
2108,2121,3,7,30,8,6,2.8,80,10,10,0,0,0,0,4,2,1,Thấp,Đang học
2109,1458,2,5,21,8,6,2.48,81,10,8,2,1,1,0,4,2,1,Trung bình,Đang học
2110,1459,2,5,21,8,6,2.92,67,10,10,0,0,0,0,3,3,1,Trung bình,Đang học
2111,1460,2,5,21,8,6,2.88,75,10,8,2,2,2,1,4,3,1,Thấp,Cảnh báo học vụ
2112,1461,2,5,21,8,6,2.88,77,10,10,0,0,0,0,3,3,1,Thấp,Đang học
2113,358,1,2,6,8,6,3.02,68,10,7,3,1,1,1,3,3,2,Trung bình,Đang học
2114,359,1,2,6,8,6,3.19,79,10,10,0,0,0,0,2,3,1,Thấp,Đang học
2115,3117,5,10,44,8,8,2.77,77,8,8,0,3,3,1,3,3,1,Thấp,Tốt nghiệp
2116,3118,5,10,44,8,8,2.93,87,8,8,0,2,2,1,1,2,1,Thấp,Tốt nghiệp
2117,360,1,2,6,8,6,2.72,76,10,10,0,1,1,1,3,3,1,Thấp,Cảnh báo học vụ
2118,361,1,2,6,8,6,2.67,76,10,8,2,2,2,1,4,3,1,Thấp,Đang học
2119,362,1,2,6,8,6,2.83,68,10,7,3,1,1,1,5,3,2,Trung bình,Đang học
2120,363,1,2,6,8,6,3.0,76,10,10,0,0,0,0,2,3,1,Thấp,Đang học
2121,1462,2,5,21,8,6,2.67,69,10,7,3,2,2,2,4,3,2,Trung bình,Đang học
2122,2116,3,7,30,8,6,2.38,81,10,10,2,1,1,1,3,2,1,Trung bình,Đang học
2123,2117,3,7,30,8,6,3.17,85,10,10,0,0,0,0,3,2,1,Thấp,Đang học
2124,2118,3,7,30,8,6,2.94,87,10,10,1,1,1,1,3,2,1,Thấp,Đang học
2125,1463,2,5,21,8,6,2.86,74,10,10,0,1,1,0,3,3,1,Thấp,Đang học
2126,1464,2,5,21,8,6,2.84,80,10,10,0,1,1,0,1,2,1,Thấp,Đang học
2127,1465,2,5,21,8,6,2.78,69,10,10,0,0,0,0,3,3,1,Trung bình,Đang học
2128,1466,2,5,21,8,6,3.03,95,10,10,0,0,0,0,3,1,1,Thấp,Đang học
2129,3119,5,10,44,8,8,2.84,73,8,8,1,3,3,3,3,3,1,Thấp,Tốt nghiệp
2130,3120,5,10,44,8,8,2.16,76,8,8,5,8,8,3,3,3,1,Trung bình,Chậm tiến độ
2131,352,1,2,6,8,6,2.73,72,10,10,4,3,3,1,3,3,1,Trung bình,Đang học
2132,353,1,2,6,8,6,3.0,73,10,10,3,1,1,1,2,3,1,Trung bình,Đang học
2133,354,1,2,6,8,6,2.64,82,10,10,0,1,1,1,3,2,1,Thấp,Đang học
2134,355,1,2,6,8,6,2.83,69,10,10,0,1,1,1,3,3,1,Trung bình,Đang học
2135,356,1,2,6,8,6,2.98,84,10,10,0,0,0,0,3,2,1,Thấp,Đang học
2136,357,1,2,6,8,6,2.5,71,10,10,8,3,3,1,3,3,1,Cao,Đang học
2137,1467,2,5,21,8,6,2.91,83,10,10,0,0,0,0,3,2,1,Thấp,Đang học
2138,2114,3,7,30,8,6,2.16,71,10,10,3,3,3,1,4,3,1,Trung bình,Đang học
2139,2115,3,7,30,8,6,2.61,85,10,10,0,1,1,1,4,2,1,Thấp,Đang học
2140,1468,2,5,21,8,6,2.73,60,10,7,3,1,1,1,5,4,4,Trung bình,Đang học
2141,1469,2,5,21,8,6,2.69,84,10,10,0,1,1,1,3,2,1,Thấp,Đang học
2142,1470,2,5,21,8,6,2.48,80,10,10,5,3,3,1,3,2,1,Trung bình,Đang học
2143,1471,2,5,21,8,6,3.08,87,10,10,0,1,1,0,1,2,1,Thấp,Đang học
2144,1472,2,5,21,8,6,2.8,86,10,10,0,1,1,1,2,2,1,Thấp,Bảo lưu
2145,3121,5,10,44,8,8,3.1,74,8,8,0,1,1,1,2,3,1,Thấp,Tốt nghiệp
2146,3122,5,10,44,8,8,2.88,83,8,8,0,1,1,1,1,2,1,Thấp,Tốt nghiệp
2147,346,1,2,6,8,6,3.03,80,10,10,0,0,0,0,3,2,1,Thấp,Đang học
2148,347,1,2,6,8,6,2.33,79,10,10,2,3,3,3,4,3,1,Trung bình,Đang học
2149,348,1,2,6,8,6,3.02,85,10,10,0,1,1,1,3,2,1,Thấp,Bảo lưu
2150,349,1,2,6,8,6,2.91,83,10,10,3,1,1,1,3,2,1,Trung bình,Đang học
2151,350,1,2,6,8,6,2.81,77,10,10,0,0,0,0,4,3,1,Thấp,Đang học
2152,351,1,2,6,8,6,2.83,74,10,10,0,1,1,1,3,3,1,Thấp,Đang học
2153,1473,2,5,21,8,6,2.8,82,10,10,0,0,0,0,2,2,1,Thấp,Bảo lưu
2154,2111,3,7,30,8,6,2.45,84,10,10,0,2,2,1,3,2,1,Trung bình,Đang học
2155,2112,3,7,30,8,6,2.61,82,10,10,0,1,1,0,3,2,1,Thấp,Đang học
2156,2113,3,7,30,8,6,2.8,94,10,10,5,2,2,1,3,1,1,Trung bình,Đang học
2157,1474,2,5,21,8,6,2.81,78,10,10,0,0,0,0,3,3,1,Thấp,Đang học
2158,1475,2,5,21,8,6,2.59,80,10,7,6,2,2,2,4,2,2,Cao,Đang học
2159,1476,2,5,21,8,6,2.55,84,10,10,0,3,3,2,3,2,1,Thấp,Đang học
2160,1477,2,5,22,8,4,2.28,80,11,11,0,0,0,1,4,2,1,Trung bình,Đang học
2161,3123,5,10,44,8,8,2.82,91,8,8,1,4,4,3,2,1,1,Thấp,Tốt nghiệp
2162,3124,5,10,44,8,8,3.27,81,8,8,0,0,0,0,1,2,1,Thấp,Tốt nghiệp
2163,340,1,2,5,8,8,3.3,77,8,8,0,0,0,0,2,3,1,Thấp,Tốt nghiệp
2164,341,1,2,5,8,8,3.35,67,8,8,0,0,0,0,3,3,1,Trung bình,Tốt nghiệp
2165,342,1,2,5,8,8,3.43,82,8,8,0,0,0,0,1,2,1,Thấp,Tốt nghiệp
2166,343,1,2,5,8,8,3.46,80,8,8,0,0,0,0,1,2,1,Thấp,Tốt nghiệp
2167,344,1,2,6,8,6,2.39,84,10,10,2,4,4,2,3,2,1,Trung bình,Đang học
2168,345,1,2,6,8,6,3.08,80,10,10,0,2,2,0,2,2,1,Thấp,Đang học
2169,1478,2,5,22,8,4,2.42,70,11,11,0,0,0,1,4,3,1,Trung bình,Đang học
2170,1479,2,5,22,8,4,2.67,72,11,11,0,0,0,0,3,3,1,Thấp,Đang học
2171,2108,3,7,30,8,6,2.55,75,10,5,6,3,3,2,5,3,3,Trung bình,Cảnh báo học vụ
2172,2109,3,7,30,8,6,2.98,93,10,10,0,0,0,0,3,1,1,Thấp,Cảnh báo học vụ
2173,2110,3,7,30,8,6,2.91,75,10,8,2,1,1,1,5,3,2,Trung bình,Đang học
2174,1480,2,5,22,8,4,2.91,86,11,11,0,0,0,0,3,2,1,Thấp,Đang học
2175,1481,2,5,22,8,4,2.42,79,11,11,0,1,1,0,3,3,1,Trung bình,Đang học
2176,1482,2,5,22,8,4,2.6,82,11,11,0,0,0,0,3,2,1,Thấp,Cảnh báo học vụ
2177,3125,5,10,44,8,8,3.05,82,8,8,1,3,3,3,1,2,1,Thấp,Tốt nghiệp
2178,3126,5,10,44,8,8,3.04,78,8,8,0,1,1,1,3,3,1,Thấp,Tốt nghiệp
2179,334,1,2,5,8,8,3.38,87,8,8,0,0,0,0,1,2,1,Thấp,Tốt nghiệp
2180,335,1,2,5,8,8,3.15,81,8,8,0,1,1,0,1,2,1,Thấp,Tốt nghiệp
2181,336,1,2,5,8,8,3.04,80,8,8,0,1,1,1,1,2,1,Thấp,Chậm tiến độ
2182,337,1,2,5,8,8,3.33,83,8,8,0,0,0,0,1,2,1,Thấp,Tốt nghiệp
2183,338,1,2,5,8,8,3.11,79,8,8,0,1,1,1,1,3,1,Thấp,Tốt nghiệp
2184,339,1,2,5,8,8,3.26,74,8,8,0,1,1,1,3,3,1,Thấp,Tốt nghiệp
2185,1483,2,5,22,8,4,2.91,68,11,11,0,0,0,0,3,3,1,Trung bình,Đang học
2186,2106,3,7,30,8,6,2.59,88,10,10,0,1,1,1,3,2,1,Thấp,Đang học
2187,2107,3,7,30,8,6,2.38,81,10,10,0,1,1,2,5,2,2,Trung bình,Đang học
2188,1484,2,5,22,8,4,2.67,74,11,11,0,0,0,0,4,3,1,Thấp,Đang học
2189,1485,2,5,22,8,4,2.44,74,11,8,3,1,1,1,5,3,3,Trung bình,Đang học
2190,1486,2,5,22,8,4,2.6,80,11,8,3,2,2,1,5,2,2,Trung bình,Bảo lưu
2191,1487,2,5,22,8,4,2.44,59,11,11,3,1,1,1,4,4,1,Trung bình,Đang học
2192,1488,2,5,22,8,4,2.56,80,11,11,0,0,0,0,3,2,1,Thấp,Đang học
2193,3127,5,10,44,8,8,2.8,85,8,8,0,3,3,2,1,2,1,Thấp,Tốt nghiệp
2194,3128,5,10,44,8,8,2.67,75,8,8,4,3,3,2,3,3,1,Trung bình,Chậm tiến độ
2195,328,1,2,5,8,8,3.13,71,8,8,1,1,1,1,2,3,1,Thấp,Tốt nghiệp
2196,329,1,2,5,8,8,2.58,69,8,8,7,5,5,3,3,3,1,Cao,Chậm tiến độ
